time_s,Nmech,Wf,DOB_request,DOB_sensed,DOB_PI,DOB_command,DOB_disturbance,DOB_acceleration,DOB_SM,DOB_iterations,PTO_hp,PTO_turbine_hp,PTO_compressor_hp,VF_command,VF_setpoint,VF_feedback,VF_error,VF_acceleration,VF_integral,VF_unsaturated,VF_outside,inlet_temperature_K,inlet_pressure_kPa,max_flow_error,valid,compressor_NcMap,compressor_Nc_outside,VR_integrator_error,VR_proportional_term,VR_speed_slope,VR_accel_slope,VR_fallback,FF_total,altitude_m,isa_delta_C
141.99,9450.02074270812,1.18991180490133,9450,9450.02011620259,2.40227272570805,1.18991180490133,0,0.0102159382159704,18.9264340755699,9,0,11485.7575821461,-11485.6998354914,1.18991180490133,1.16155544719836,1.16158704944467,-3.16022463051624e-05,0.0115304646431065,0.0288823211010925,1.18991180490133,0,259.66608215082,44.2849903698294,2.7533402262358e-10,1,0.99548440545122,0,-0.020116090782079,-0.000525963398119838,0.000686322149659518,0.00154338740053346,0,1.16155544719836,6335,12.67
142.005,9450.02089594719,1.19012540160909,9450,9450.02027856933,2.40225351542532,1.19012540160909,0,0.00986621581380057,18.9305802207579,9,0,11488.1093136742,-11488.0535438608,1.19012540160909,1.16180272156861,1.16183401361635,-3.12920477454348e-05,0.0112526692507641,0.0288521469649194,1.19012540160909,0,259.677308674728,44.2993834570167,2.76757605129782e-10,1,0.995462902673756,0,-0.0202784557669103,-0.000529466924434092,0.00068667140706993,0.0015433906056951,0,1.16180272156861,6332.5,12.665
142.02,9450.02104394043,1.19033862859954,9450,9450.02043857052,2.40223424343813,1.19033862859954,0,0.00934340092523459,18.9344778042769,9,0,11490.458974108,-11490.4061595594,1.19033862859954,1.16204990513729,1.1620809584034,-3.10532661154106e-05,0.0110221264429526,0.028821729281269,1.19033862859954,0,259.688535185911,44.313776541099,2.78482932280842e-10,1,0.995441400762834,0,-0.0204384552173386,-0.000533005819014093,0.0006870206643149,0.00154339381084288,0,1.16204990513729,6330,12.66
142.035,9450.02118409145,1.19055158442984,9450,9450.0205954597,2.40221493047625,1.19055158442984,0,0.00871333345409115,18.938000336391,9,0,11492.8070156004,-11492.7577625732,1.19055158442984,1.16229699790458,1.16232782437374,-3.08264691657456e-05,0.010800663107316,0.028791071598443,1.19055158442984,0,259.699761684379,44.3281696220767,2.80750844345516e-10,1,0.995419899444822,0,-0.0205953426802492,-0.000536485073182494,0.000687369921394698,0.00154339701597683,0,1.16229699790458,6327.5,12.655
142.05,9450.02131479145,1.19076437587471,9450,9450.02074801097,2.40219561000399,1.19076437587471,0,0.00804652785704723,18.9415248287797,9,0,11495.1539317066,-11495.1084478671,1.19076437587471,1.16254399987061,1.16257455553589,-3.05556652799854e-05,0.0105525499388606,0.0287601785844226,1.19076437587471,0,259.710988170134,44.3425626999431,2.83614993791224e-10,1,0.995398398550156,0,-0.0207478922750129,-0.000539802580323301,0.000687719178309431,0.00154340022109696,0,1.16254399987061,6325,12.65
142.065,9450.02143548937,1.19097709111703,9450,9450.02089489922,2.40217631892492,1.19097709111703,0,0.00740069284011442,18.9450488322804,9,0,11497.5001324413,-11497.4582992512,1.19097709111703,1.16279091103546,1.16282111350856,-3.02024730942652e-05,0.0102535131006699,0.0287290567460101,1.19097709111703,0,259.722214643194,44.3569557747031,2.86987060056749e-10,1,0.995376898020667,0,-0.0208947788936561,-0.000542876664448568,0.00068806843505899,0.00154340342620327,0,1.16279091103546,6322.5,12.645
142.08,9450.02154649976,1.19118978568561,9450,9450.02103499991,2.40215709004228,1.19118978568561,0,0.00681171734906179,18.948570813322,9,0,11499.8458780357,-11499.8073740907,1.19118978568561,1.16303773139931,1.16306748290955,-2.97515102440915e-05,0.00989409190543665,0.0286977145776696,1.19118978568561,0,259.733441103571,44.3713488463571,2.90696333143974e-10,1,0.995355397889376,0,-0.0210348780299187,-0.000545660291366809,0.000688417691643624,0.00154340663129579,0,1.16303773139931,6320,12.64
142.095,9450.02164867552,1.19140248046066,9450,9450.02116756149,2.40213794753193,1.19140248046066,0,0.00629259521129606,18.952090204757,9,0,11502.191268618,-11502.1556990647,1.19140248046066,1.16328446096228,1.16331366945677,-2.92084944857329e-05,0.00947833123819929,0.0286661622606247,1.19140248046066,0,259.744667551286,44.3857419149101,2.94559052288698e-10,1,0.995333898245987,0,-0.021167438130756,-0.000548142762252901,0.000688766948063445,0.00154340983637452,0,1.16328446096228,6317.5,12.635
142.11,9450.02174306445,1.1916151684227,9450,9450.02129224821,2.40211890557422,1.1916151684227,0,0.00583804661765769,18.9556072143807,9,0,11504.5362746645,-11504.5032744945,1.1916151684227,1.16353109972456,1.16355969353197,-2.85938074087166e-05,0.00901959177527459,0.0286344111034286,1.1916151684227,0,259.755893986337,44.400134980355,2.9841927106282e-10,1,0.995312399200765,0,-0.0212921234510854,-0.000550342405293431,0.000689116204318712,0.0015434130414395,0,1.16353109972456,6315,12.63
142.125,9450.02183063515,1.19182782579441,9450,9450.02140908287,2.40209996949593,1.19182782579441,0,0.00543194868313913,18.9591225128428,9,0,11506.8807881728,-11506.8500835136,1.19182782579441,1.16377764768621,1.16380558216687,-2.79344806597415e-05,0.00853538283723599,0.028602472918252,1.19182782579441,0,259.767120408753,44.4145280427018,3.02182604153557e-10,1,0.995290900855569,0,-0.0214089568065327,-0.000552294810052156,0.000689465460409293,0.00154341624649072,0,1.16377764768621,6312.5,12.625
142.14,9450.02191211438,1.19204042355638,9450,9450.02151833341,2.40208113838241,1.19204042355638,0,0.00505493375586287,18.9626369127258,9,0,11509.2246759209,-11509.1961023779,1.19204042355638,1.16402410484745,1.16405136185293,-2.72570054791199e-05,0.0080427539319925,0.0285703594830422,1.19204042355638,0,259.778346818539,44.4289211019477,3.05817282091815e-10,1,0.995269403286821,0,-0.0215182061216147,-0.000554040774113751,0.000689814716335609,0.00154341945152822,0,1.16402410484745,6310,12.62
142.155,9450.02198793838,1.19225293649269,9450,9450.02162038667,2.40206240809828,1.19225293649269,0,0.00469030430666173,18.9661511175869,9,0,11511.5678215489,-11511.5413091118,1.19225293649269,1.16427047120839,1.16429705362452,-2.65824161234107e-05,0.00755516544016726,0.0285380821738598,1.19225293649269,0,259.789573215696,44.4433141580865,3.09341364540601e-10,1,0.995247906540349,0,-0.0216202582365165,-0.000555616889560646,0.000690163972097664,0.001543422656552,0,1.16427047120839,6307.5,12.615
142.17,9450.02205829295,1.19246534840843,9450,9450.02171564229,2.40204377389303,1.19246534840843,0,0.00432739858149864,18.9696655781494,9,0,11513.9101500428,-11513.8856889682,1.19246534840843,1.16451674676911,1.16454267086918,-2.59241000712951e-05,0.00708111721408097,0.028505651786505,1.19246534840843,0,259.800799600246,44.4577072111238,3.12805603378205e-10,1,0.995226410635561,0,-0.0217155127884472,-0.000557050147189124,0.000690513227695357,0.00154342586156207,0,1.16451674676911,6305,12.61
