time_s,reference_Ndot_rpm_s,RLS_prediction_rpm_s,update_enabled,reference_fault_latched,updates_before_sample
8.04,670.94429286657,671.054606148838,1,0,534
8.055,668.283823934294,668.453859857714,1,0,535
8.07,665.388915645752,665.611849934207,1,0,536
8.085,662.22596622154,662.492920509843,1,0,537
8.1,658.766535228149,659.067384089247,1,0,538
8.115,654.987802421442,655.311928354169,1,0,539
8.13,650.872644060537,651.209624600912,1,0,540
8.145,646.409410117721,646.749587853755,1,0,541
8.16,641.582283884417,641.926375167636,1,0,542
8.175,636.407131174267,636.729349389064,1,0,543
8.19,630.876990879155,631.177941346182,1,0,544
8.205,624.996167363438,625.275672737054,1,0,545
8.22,618.771172011065,619.028194252213,1,0,546
8.235,612.740887891393,612.443200928408,1,0,547
8.25,606.874735467851,606.097770887751,1,0,548
8.265,600.634747055045,600.133393986497,1,0,549
8.28,593.982996966556,593.91941216432,1,0,550
8.295,586.895734723174,587.129976939517,1,0,551
8.31,579.361852925119,579.686741922131,1,0,552
8.325,571.381037636438,571.691634048124,1,0,553
8.34,562.961755294903,563.24468655329,1,0,554
8.355,554.119212111577,554.365133406297,1,0,555
8.37,544.873393933636,545.076603462386,1,0,556
8.385,535.247268725259,535.405140542077,1,0,557
8.4,525.265208918928,525.377576536545,1,0,558
8.415,514.951668193128,515.0202410644,1,0,559
8.43,504.33012959552,504.357976092177,1,0,560
8.445,493.422310925868,493.413426841496,1,0,561
8.46,482.247642393005,482.206568524665,1,0,562
8.475,470.822954254271,470.754469797688,1,0,563
8.49,459.138734435694,459.071234108111,1,0,564
8.505,447.012556060092,447.142816556257,1,0,565
8.52,434.679723465326,434.762767242636,1,0,566
8.535,422.159652209694,422.118947098869,1,0,567
8.55,409.4662384162,409.322195384551,1,0,568
8.565,396.608488593918,396.414497609092,1,0,569
8.58,383.591280226168,383.391633170881,1,0,570
8.595,370.416204381151,370.216011534269,1,0,571
8.61,357.082396487704,356.885413037596,1,0,572
8.625,343.587340544301,343.39605584264,1,0,573
8.64,329.927601914611,329.743380915088,1,0,574
8.655,316.099469399338,315.92272329853,1,0,575
8.67,302.099479831357,301.929861765496,1,0,576
8.685,287.924850953504,287.76143349262,1,0,577
8.7,273.573782976839,273.415244622748,1,0,578
8.715,259.045664954274,258.89045471145,1,0,579
8.73,244.341185104704,244.187666018425,1,0,580
8.745,229.45474214586,229.308929087498,1,0,581
8.76,214.172464095931,214.249468133881,1,0,582
8.775,198.732442057046,198.777331757896,1,0,583
8.79,183.152212411183,183.081031485036,1,0,584
8.805,167.446641615387,167.274725291313,1,0,585
