time_s,Nmech,Wf,DOB_request,DOB_sensed,DOB_PI,DOB_command,DOB_disturbance,DOB_acceleration,DOB_SM,DOB_iterations,PTO_hp,PTO_turbine_hp,PTO_compressor_hp,VF_command,VF_setpoint,VF_feedback,VF_error,VF_acceleration,VF_integral,VF_unsaturated,VF_outside,VF_sdSetpoint,VF_sdFeedback,VF_gainFactor,VF_Kp,VF_Ki,max_flow_error,valid
71.205,8999.01702834703,1.29469064071857,9000,8998.79208618423,1.12089408297913,1.29469064071857,0,5.71199858097178,25.6180842050851,10,1178.9245211279,13338.4681290645,-12128.7975483912,1.29469064071857,0.982312141850576,0.981616041400074,0.00069610045050128,0.906292695294079,0.310279506600036,1.29469064071857,1,0.00126841712762271,0.0012774630227463,1.00511943184948,3.01535829554843,60.3071659109685,2.09291987896348e-10,1
71.22,8999.10270832575,1.29023465924085,9000,8998.8503827575,1.12031963882032,1.29023465924085,0,2.52090010061638,25.7385218440838,10,1178.9245211279,13317.4455450765,-12124.9519845682,1.29023465924085,0.982312141850576,0.983302633393341,-0.000990491542765426,2.07888858802914,0.31090893506982,1.29023465924085,1,0.00126841712762271,0.00127657246437685,1.00502883353202,3.01508650059607,60.3017300119215,3.39074995533836e-10,1
71.235,8999.14052182726,1.28534607779882,9000,8998.91577608258,1.11952125776168,1.28534607779882,0,-0.95777848262834,25.8697487687675,10,1178.9245211279,13294.042819628,-12120.2746040194,1.28534607779882,0.982312141850576,0.98462685946028,-0.00231471760970403,2.97626089869964,0.310012412796597,1.28534607779882,1,0.00126841712762271,0.00127572020146943,1.00494286633434,3.01482859900302,60.2965719800604,3.57052214859063e-10,1
71.25,8999.12615515002,1.28150971733516,9000,8998.97402175163,1.11885533883749,1.28150971733516,0,-3.65889821946889,25.9720030932381,10,1178.9245211279,13275.4739203354,-12116.2455485532,1.28150971733516,0.982312141850576,0.985204941215817,-0.00289279936524189,3.33305248488672,0.307918345919489,1.28150971733516,1,0.00126841712762271,0.00127511750350799,1.0048825069688,3.01464752090639,60.2929504181277,2.70718216437367e-10,1
71.265,8999.07127167672,1.27983992646631,9000,8999.01344902349,1.11862360885816,1.27983992646631,0,-4.80163586986383,26.0154430537987,9,1178.9245211279,13267.1818010311,-12114.1045118408,1.27983992646631,0.982312141850576,0.984890993978185,-0.00257885212760955,3.05582669901706,0.305301941489124,1.27983992646631,1,0.00126841712762271,0.00127489291509999,1.00486010683565,3.01458032050696,60.2916064101392,5.9274812792703e-10,1
71.28,8998.99924713868,1.2807520784319,9000,8999.02843448686,1.11898298217481,1.2807520784319,0,-4.10745007317985,25.9892846645029,9,1178.9245211279,13271.281540624,-12114.467365922,1.2807520784319,0.982312141850576,0.983814758256238,-0.00150261640566263,2.24654060943982,0.302969767516055,1.2807520784319,1,0.00126841712762271,0.00127505552720185,1.00487632054298,3.01462896162895,60.292579232579,3.66337952463234e-10,1
71.295,8998.93763538758,1.28386431938395,9000,8999.02087022074,1.11990374280857,1.28386431938395,0,-1.86562386678074,25.9045238555692,10,1178.9245211279,13286.0396759406,-12117.1580808371,1.28386431938395,0.982312141850576,0.982331593896916,-1.94520463405734e-05,1.16417530449906,0.301610820815068,1.28386431938395,1,0.00126841712762271,0.00127549750936676,1.00492052209567,3.014761566287,60.2952313257399,2.28995225957393e-10,1
71.31,8998.90965102958,1.2881449739765,9000,8998.99929887329,1.12118587158547,1.2881449739765,0,1.17762006871432,25.7895911438575,10,1178.9245211279,13306.5611661536,-12121.2984622071,1.2881449739765,0.982312141850576,0.980905860059413,0.00140628179116287,0.140263758824309,0.301593001176168,1.2881449739765,1,0.00126841712762271,0.00127603212478015,1.00497424636671,3.01492273910014,60.2984547820028,3.18528295182914e-10,1
71.325,8998.92731533061,1.29225095277787,9000,8998.97606551399,1.12252638389744,1.29225095277787,0,4.09548547102256,25.680733218316,10,1178.9245211279,13326.5808789382,-12125.6119377243,1.29225095277787,0.982312141850576,0.979965859349051,0.00234628250152458,-0.524366700144328,0.302864650861463,1.29225095277787,1,0.00126841712762271,0.00127645369394828,1.00501681010073,3.01505043030219,60.3010086060439,3.09209893883614e-10,1
71.34,8998.98874761267,1.29494629774076,9000,8998.96343129459,1.12361516733602,1.29494629774076,0,5.91180268457725,25.6106304009497,10,1178.9245211279,13339.5788043785,-12128.8328116418,1.29494629774076,0.982312141850576,0.97977578062354,0.00253636122703527,-0.649456345437717,0.304986786154938,1.29494629774076,1,0.00126841712762271,0.00127660001748173,1.00503162479837,3.01509487439511,60.3018974879022,2.01715211309127e-10,1
71.355,8999.07742465294,1.29545735466649,9000,8998.96999233488,1.1242259832201,1.29545735466649,0,6.20955754919981,25.5991845457091,8,1178.9245211279,13342.402067164,-12130.0529854591,1.29545735466649,0.982312141850576,0.980367189540715,0.00194495230986069,-0.221810639475699,0.307281117093638,1.29545735466649,1,0.00126841712762271,0.00127639680103972,1.00501105563504,3.01503316690513,60.3006633381026,8.56149718883736e-10,1
