time_s,Nmech,Wf,DOB_request,DOB_sensed,DOB_PI,DOB_command,DOB_disturbance,DOB_acceleration,DOB_SM,DOB_iterations,PTO_hp,PTO_turbine_hp,PTO_compressor_hp,inlet_temperature_K,inlet_pressure_kPa,max_flow_error,valid,compressor_NcMap,compressor_Nc_outside,altitude_m,isa_delta_C
105.78,9819.40647465191,0.915774959242842,9826.8,9830.57719090611,0.915774959242842,0.915774959242842,0,-192.087366774966,20.7735941836692,12,0,9818.60221565946,-10946.8379537824,249.132962303326,36.8509862204447,7.30944854346006e-10,1,1.05603656060974,1,7630,10.52
105.795,9816.52516415028,0.915208295156609,9823.95,9827.68216015488,0.915208295156609,0.915208295156609,0,-192.328568306158,20.7840856067192,12,0,9813.51104764242,-10942.8320221008,249.126758598749,36.8389267289481,7.17645434891145e-10,1,1.05573983224553,1,7632.5,10.53
105.81,9813.64023562569,0.914585109027399,9821.1,9824.79068517784,0.914585109027399,0.914585109027399,0,-192.607732099575,20.7964705921362,12,0,9808.14590810873,-10938.7737132451,249.12055489417,36.8268672374516,7.15349347246208e-10,1,1.05544270754273,1,7635,10.54
105.825,9810.7511196442,0.913949945904459,9818.25,9821.90090679578,0.913949945904459,0.913949945904459,0,-192.895206361521,20.8092691908998,12,0,9802.7222779178,-10934.7042360923,249.114351189592,36.8148077459552,7.23210637993711e-10,1,1.05514512524384,1,7637.5,10.55
105.84,9807.85769154877,0.913340257206502,9815.4,9819.01130008311,0.913340257206502,0.913340257206502,0,-193.16601358824,20.82123364001,12,0,9797.42144354066,-10930.6582832622,249.108147485012,36.8027482544587,7.39945777584473e-10,1,1.05484707192464,1,7640,10.56
105.855,9804.96020134495,0.912785422659979,9812.55,9816.12070301133,0.912785422659979,0.912785422659979,0,-193.400514291197,20.8313818899823,12,0,9792.38573297317,-10926.6631122072,249.10194378043,36.7906887629621,7.63959716155068e-10,1,1.05454857445612,1,7642.5,10.57
105.87,9802.05919363058,0.912306400696363,9809.7,9813.22831949821,0.912306400696363,0.912306400696363,0,-193.584653580565,20.8390105692014,12,0,9787.71678001326,-10922.7382005255,249.095740075848,36.7786292714656,7.93470097894095e-10,1,1.05424969139519,1,7645,10.58
105.885,9799.15542382687,0.911915923583536,9806.85,9810.33370091554,0.911915923583536,0.911915923583536,0,-193.709844624688,20.8436898063256,12,0,9783.47642487406,-10918.8954057582,249.089536371265,36.7665697799692,8.26638966537131e-10,1,1.05395050397681,1,7647.5,10.59
105.9,9796.2497761575,0.911619136023222,9804,9807.43671067955,0.911619136023222,0.911619136023222,0,-193.772555106294,20.8452430246093,12,0,9779.68977020191,-10915.1395412514,249.08333266668,36.7545102884726,8.61682124846244e-10,1,1.05365110729356,1,7650,10.6
105.915,9793.34318783091,0.911414567061651,9801.15,9804.53747676148,0.911414567061651,0.911414567061651,0,-193.773669212765,20.8437152466225,12,0,9776.34986379251,-10911.4692685376,249.077128962095,36.7424507969762,8.96971133042968e-10,1,1.05335160214167,1,7652.5,10.61
105.93,9790.43658279272,0.911295324050256,9798.3,9801.63633685651,0.911295324050256,0.911295324050256,0,-193.717698917087,20.83933360124,12,0,9773.42346965475,-10907.8782030924,249.070925257508,36.7303913054796,9.31106652890786e-10,1,1.05305208789586,1,7655,10.62
105.945,9787.53081730896,0.911250402863252,9795.45,9798.73378059395,0.911250402863252,0.911250402863252,0,-193.611915058397,20.8324636263355,12,0,9770.85741252069,-10904.3561335966,249.06472155292,36.7183318139831,9.62971287181693e-10,1,1.05275265665615,1,7657.5,10.63
105.96,9784.62663858308,0.91126601925932,9792.6,9795.83039262161,0.91126601925932,0.91126601925932,0,-193.465461889104,20.8235646485783,12,0,9768.58503113449,-10900.8902638784,249.058517848331,36.7062723224866,9.9175363384869e-10,1,1.05245338879615,1,7660,10.64
105.975,9781.72465665475,0.911326880707228,9789.75,9792.9267997156,0.911326880707228,0.911326880707228,0,-193.288510521153,20.813147082062,13,0,9766.53235189603,-10897.4664137279,249.052314143741,36.6942128309901,3.21579282481562e-10,1,1.0521543499397,1,7662.5,10.65
105.99,9778.82532899693,0.911417334738851,9786.9,9790.02362431459,0.911417334738851,0.911417334738851,0,-193.091487047542,20.8017336713765,13,0,9764.62363125484,-10894.0700357022,249.046110439149,36.6821533394936,3.28728798436738e-10,1,1.05185558930312,1,7665,10.66
106.005,9775.92895669122,0.911522347722056,9784.05,9787.12144610433,0.911522347722056,0.911522347722056,0,-192.884424786145,20.7898267902081,13,0,9762.78613797945,-10890.6872071123,249.039906734557,36.6700938479971,3.34708478409775e-10,1,1.05155713928281,1,7667.5,10.67
106.02,9773.03569031943,0.911628284797926,9781.2,9784.2207725668,0.911628284797926,0.911628284797926,0,-192.676436342121,20.7778821232174,13,0,9760.95390515618,-10887.3053001086,249.033703029963,36.6580343565006,3.39602573700125e-10,1,1.05125901608792,1,7670,10.68
106.035,9770.14554377429,0.911723479311923,9778.35,9781.32201868887,0.911723479311923,0.911723479311923,0,-192.475331693319,20.7662896240557,13,0,9759.07049154375,-10883.9135209066,249.027499325368,36.6459748650041,3.43549884781491e-10,1,1.05096122122496,1,7672.5,10.69
106.05,9767.25841379889,0.911798593032285,9775.5,9778.42549550882,0.911798593032285,0.911798593032285,0,-192.287374514363,20.7553614842919,13,0,9757.09072174576,-10880.5032400637,249.021295620772,36.6339153735076,3.46725228079731e-10,1,1.0506637435987,1,7675,10.7
106.065,9764.37410318118,0.911846780990175,9772.65,9775.53140669517,0.911846780990175,0.911846780990175,0,-192.117168923989,20.7453266563609,13,0,9754.98147995582,-10877.0681409646,249.015091916175,36.6218558820111,3.49328000568801e-10,1,1.05036656200653,1,7677.5,10.71
106.08,9761.49234564732,0.911863683723101,9769.8,9772.63985202323,0.911863683723101,0.911863683723101,0,-191.967661635713,20.7363311433539,13,0,9752.72166884114,-10873.6042085665,249.008888211577,36.6097963905146,3.51563777787576e-10,1,1.05006964781558,1,7680,10.72
106.095,9758.61283072278,0.911847275963377,9766.95,9769.75083640208,0.911847275963377,0.911847275963377,0,-191.096684279434,20.727985674401,13,0,9748.27806474809,-10863.7458973879,249.002684506978,36.5977368990181,8.07569495574404e-10,1,1.04977296763673,0,7682.5,10.73
106.11,9755.74638045859,0.911797604350632,9764.1,9766.86428300522,0.911797604350632,0.911797604350632,0,-190.022666478562,20.7206075596991,13,0,9743.06875766621,-10851.9415324224,248.996480802377,36.5856774075216,9.80573519144201e-10,1,1.04947768566435,0,7685,10.74
106.125,9752.89604046141,0.911643045928317,9761.25,9763.98293958648,0.911643045928317,0.911643045928317,0,-189.022685202656,20.7167327941099,14,0,9737.37199661233,-10840.0871294463,248.990277097775,36.5736179160251,3.25053965317856e-10,1,1.04918412958682,0,7687.5,10.75
106.14,9750.06070018337,0.91130795670849,9758.4,9761.10963109198,0.91130795670849,0.91130795670849,0,-188.147452461986,20.7188973594395,14,0,9730.82121002013,-10828.1113406163,248.984073393172,36.5615584245286,3.33183391432571e-10,1,1.04889217999797,0,7690,10.76
106.155,9747.23848839644,0.910740474094477,9755.55,9758.24616253538,0.910740474094477,0.910740474094477,0,-187.431607710861,20.7288488789372,14,0,9723.16393169863,-10815.9627931521,248.977869688568,36.5494989330321,3.39553719009936e-10,1,1.04860163565219,0,7692.5,10.77
106.17,9744.42701428078,0.909911575650331,9752.7,9755.39338618635,0.909911575650331,0.909911575650331,0,-186.894371911258,20.747579403984,14,0,9714.25735715501,-10803.6096245747,248.971665983963,36.5374394415356,3.44812424877915e-10,1,1.04831223939583,0,7695,10.78
106.185,9741.62359870211,0.908812943016765,9749.85,9752.55131382737,0.908812943016765,0.908812943016765,0,-186.540999073108,20.7753963597974,14,0,9704.05816068165,-10791.0379140566,248.965462279357,36.5253799500391,3.49664714602122e-10,1,1.04802370304494,0,7697.5,10.79
106.2,9738.82548371602,0.907453958341033,9747,9749.71925985622,0.907453958341033,0.907453958341033,0,-186.364810793389,20.8120206667252,14,0,9692.60819624845,-10778.2493739837,248.959258574749,36.5133204585426,3.54839729794274e-10,1,1.04773572992257,0,7700,10.8
106.215,9736.03001155412,0.9058581563801,9744.15,9746.89600159729,0.9058581563801,0.9058581563801,0,-186.349594900773,20.8567016222048,14,0,9680.01761544167,-10765.2585537755,248.95305487014,36.5012609670461,3.61063155783562e-10,1,1.04744803411437,0,7702.5,10.81
106.23,9733.2347676306,0.904059433467156,9741.3,9744.07994445272,0.904059433467156,0.904059433467156,0,-186.472166116147,20.9083392835269,14,0,9666.44682211445,-10752.0897954086,248.946851165531,36.4892014755496,3.69028993554138e-10,1,1.04716035585482,0,7705,10.82
106.245,9730.43768513886,0.902098278352919,9738.45,9741.26928131456,0.902098278352919,0.902098278352919,0,-186.704911325311,20.9656063958172,14,0,9652.08850622742,-10738.774149251,248.94064746092,36.4771419840531,3.81168801787257e-10,1,1.04687247278211,0,7707.5,10.83
106.26,9727.63711146898,0.900018244236182,9735.6,9738.46213777068,0.900018244236182,0.900018244236182,0,-187.018172720019,21.0270632943662,14,0,9637.15078515693,-10725.3464252365,248.934443756307,36.4650824925566,3.9706501376523e-10,1,1.04658420708622,0,7710,10.84
