time_s,Nmech,Wf,DOB_request,DOB_sensed,DOB_PI,DOB_command,DOB_disturbance,DOB_acceleration,DOB_SM,DOB_iterations,PTO_hp,PTO_turbine_hp,PTO_compressor_hp,VF_command,VF_setpoint,VF_feedback,VF_error,VF_acceleration,VF_integral,VF_unsaturated,VF_outside,inlet_temperature_K,inlet_pressure_kPa,max_flow_error,valid,compressor_NcMap,compressor_Nc_outside,VR_integrator_error,VR_proportional_term,VR_speed_slope,VR_accel_slope,VR_fallback,altitude_m,isa_delta_C
100.44,9975.27894028476,1.38353757119425,9975,9975.27907922516,1.09061953509839,1.38353757119425,0,-0.00239569980378967,12.1271379161684,8,0,12825.7870057549,-12825.801300396,1.38353757119425,1.40070669234021,1.40062377787753,8.29144626837142e-05,-0.00240379489295895,-0.0101969481067521,1.38353757119425,1,251.344689003407,41.9635012331086,4.13495699841506e-10,1,1.06806947749395,1,-0.279079225159876,-0.00697217303921098,-0.000297277309011546,4.73868246026139e-05,1,6740,6.96
100.455,9975.27890434926,1.38302998624405,9975,9975.27904321702,1.090411140068,1.38302998624405,0,-0.00239447789613219,12.1272637274611,8,0,12821.2322241838,-12821.246511534,1.38302998624405,1.40061682858346,1.40053451100891,8.23175745567895e-05,-0.00240251527443881,-0.0106155669444919,1.38302998624405,1,251.338476185709,41.9491140824078,4.21364386470822e-10,1,1.06808267433091,1,-0.279043217018625,-0.00697127539491675,-0.000295172013680311,4.73825930419042e-05,1,6742.5,6.97
100.47,9975.27886843209,1.38252242384465,9975,9975.2790072277,1.09020277156563,1.38252242384465,0,-0.00239326269621648,12.1273895463826,8,0,12816.6775478558,-12816.6918279552,1.38252242384465,1.40052693381666,1.40044521319333,8.17206233310053e-05,-0.00240124530214679,-0.0110341317700199,1.38252242384465,1,251.33226336801,41.9347269317071,4.29364522450602e-10,1,1.06809587165922,1,-0.279007227703914,-0.00697037820199357,-0.000293065927958882,4.73783608640033e-05,1,6745,6.98
100.485,9975.27883253315,1.38201488399691,9975,9975.27897125709,1.08999442958045,1.38201488399691,0,-0.00239205368728297,12.1275153729192,8,0,12812.1229767772,-12812.1372496625,1.38201488399691,1.40043700806652,1.4003558844574,8.11236091136092e-05,-0.00239998456831294,-0.0114526426115757,1.38201488399691,1,251.326050550309,41.9203397810063,4.37499265722628e-10,1,1.06810906947888,1,-0.278971257086596,-0.00696948145802827,-0.000290959052404304,4.73741280733937e-05,1,6747.5,6.99
100.5,9975.27879665235,1.38150736670161,9975,9975.27893530505,1.08978611410148,1.38150736670161,0,-0.00239085039078624,12.1276412070604,8,0,12807.5685109536,-12807.5827766591,1.38150736670161,1.4003470513598,1.40026652482787,8.05265319363535e-05,-0.00239873258704007,-0.0118710994972056,1.38150736670161,1,251.319837732608,41.9059526303055,4.45769932089076e-10,1,1.06812226778992,1,-0.278935305046616,-0.00696858516099132,-0.000288851387575757,4.73698946745474e-05,1,6750,7
100.515,9975.27876078959,1.38099987195983,9975,9975.27889937147,1.08957782511775,1.38099987195983,0,-0.00238965214955869,12.1277670487878,8,0,12803.0141503926,-12803.0284089484,1.38099987195983,1.40025706372336,1.40017713433147,7.99293918862798e-05,-0.00239748896818779,-0.0122895024547756,1.38099987195983,1,251.313624914907,41.8915654796047,4.5417889000294e-10,1,1.06813546659236,1,-0.27889937146756,-0.00696768930875262,-0.00028674293403365,4.73656606719302e-05,1,6752.5,7.01
100.53,9975.27872494481,1.38049239977242,9975,9975.27886345624,1.08936956261813,1.38049239977242,0,-0.0023884584862129,12.1278928980886,8,0,12798.4598950998,-12798.4741465332,1.38049239977242,1.40016704518398,1.40008771299495,7.93321890300014e-05,-0.00239625323655178,-0.0127078515119769,1.38049239977242,1,251.307412097204,41.8771783289039,4.62728376335572e-10,1,1.06814866588622,1,-0.278863456242107,-0.00696679389957956,-0.000284633692338077,4.73614260699918e-05,1,6755,7.02
100.545,9975.27868911793,1.37998495014003,9975,9975.27882755927,1.0891613265913,1.37998495014003,0,-0.00238726896273363,12.1280187549545,8,0,12793.9057450809,-12793.9199894166,1.37998495014003,1.40007699576858,1.39999826084518,7.87349234021573e-05,-0.00239502481761945,-0.0131261466963401,1.37998495014003,1,251.301199279501,41.8627911782031,4.71419970051254e-10,1,1.06816186567152,1,-0.27882755927385,-0.00696589893221101,-0.000282523663051477,4.73571908731747e-05,1,6757.5,7.03
100.56,9975.2786533089,1.37947752306365,9975,9975.27879168047,1.08895311702594,1.37947752306365,0,-0.00238608297782697,12.1281446193698,8,0,12789.3517003426,-12789.3659376017,1.37947752306365,1.39998691550411,1.39990877790898,7.81375951284247e-05,-0.00239380326750241,-0.0135443880352508,1.37947752306365,1,251.294986461798,41.8484040275023,4.8025630276496e-10,1,1.06817506594829,1,-0.278791680470022,-0.00696500440521554,-0.000280412846735864,4.73529550859095e-05,1,6760,7.04
100.575,9975.27861751766,1.37897011854392,9975,9975.27875581975,1.08874493391049,1.37897011854392,0,-0.00238490020319862,12.1282704913256,8,0,12784.7977608898,-12784.8119910915,1.37897011854392,1.39989680441754,1.39981926421323,7.75402043009521e-05,-0.00239258803068211,-0.0139625755559559,1.37897011854392,1,251.288773644093,41.8340168768015,4.89239085021873e-10,1,1.06818826671656,1,-0.278755819748767,-0.00696411031765781,-0.000278301243956057,4.73487187126165e-05,1,6762.5,7.05
100.59,9975.27858174415,1.3784627365818,9975,9975.27871997703,1.08853677723338,1.3784627365818,0,-0.0023837200152631,12.128396370807,8,0,12780.2439267294,-12780.2581498892,1.3784627365818,1.39980666253583,1.39972971978487,7.6942750961706e-05,-0.00239137867479067,-0.014380709285579,1.3784627365818,1,251.282560826388,41.8196297261007,4.98370816855091e-10,1,1.06820146797634,1,-0.278719977031869,-0.00696321666844715,-0.000276188855276401,4.73444817577022e-05,1,6765,7.05999999999999
100.605,9975.27854598835,1.37795537717782,9975,9975.27868415225,1.08832864698277,1.37795537717782,0,-0.00238254209817463,12.1285222578081,8,0,12775.6901978661,-12775.7044139974,1.37795537717782,1.39971648988609,1.39964014465089,7.63452351979499e-05,-0.00239017460358263,-0.0147987892511268,1.37795537717782,1,251.276348008682,41.8052425754,5.07653603553381e-10,1,1.06821466972767,1,-0.278684152253845,-0.00696232345713897,-0.000274075681263014,4.73402442255665e-05,1,6767.5,7.06999999999999
100.62,9975.27851025022,1.3774480403329,9975,9975.27864834535,1.08812054314682,1.3774480403329,0,-0.00238136591432957,12.1286481523145,8,0,12771.1365743062,-12771.1507834195,1.3774480403329,1.39962628649537,1.39955053883823,7.57476571382476e-05,-0.00238897540770241,-0.0152168154795076,1.3774480403329,1,251.270135190975,41.7908554246992,5.17089550405268e-10,1,1.06822787197056,1,-0.27864834535103,-0.00696143068296035,-0.000271961722481484,4.73360061205966e-05,1,6770,7.07999999999999
100.635,9975.27847452973,1.37694072604747,9975,9975.27861255627,1.08791246571342,1.37694072604747,0,-0.00238019121359894,12.1287740543227,8,0,12766.583056054,-12766.597258158,1.37694072604747,1.39953605239081,1.39946090237398,7.5150016831893e-05,-0.00238778050486223,-0.0156347879975341,1.37694072604747,1,251.263922373268,41.7764682739984,5.26681289024397e-10,1,1.06824107470506,1,-0.278612556272492,-0.00696053834580257,-0.000269846979500342,4.73317674471711e-05,1,6772.5,7.08999999999999
100.65,9975.27843882686,1.37643343432238,9975,9975.27857678497,1.08770441467045,1.37643343432238,0,-0.00237901743811399,12.1288999638197,8,0,12762.0296431159,-12762.0438382161,1.37643343432238,1.39944578759956,1.3993712352852,7.4552314362597e-05,-0.00238658949417226,-0.0160527068319429,1.37643343432238,1,251.25770955556,41.7620811232976,5.36430661536091e-10,1,1.06825427793118,1,-0.278576784969118,-0.00695964644523961,-0.000267731452888313,4.73275282096532e-05,1,6775,7.09999999999999
100.665,9975.2784031416,1.37592616515823,9975,9975.2785410314,1.08749639000559,1.37592616515823,0,-0.00237784428013501,12.1290258807981,8,0,12757.4763354965,-12757.4905235967,1.37592616515823,1.39935549214886,1.39928153759895,7.39545499104377e-05,-0.00238540189390837,-0.0164705720093966,1.37592616515823,1,251.251496737851,41.7476939725968,5.46340431134793e-10,1,1.06826748164896,1,-0.278541031400891,-0.00695875498123447,-0.000265615143213673,4.73232884123981e-05,1,6777.5,7.10999999999999
100.68,9975.27836747394,1.37541891855535,9975,9975.27850529554,1.08728839170632,1.37541891855535,0,-0.00237667152224663,12.1291518052567,8,0,12752.9231331997,-12752.9373143023,1.37541891855535,1.39926516606593,1.39919180934243,7.33567234936228e-05,-0.00238421717331787,-0.0168883835564979,1.37541891855535,1,251.245283920141,41.733306821896,5.56412703107979e-10,1,1.06828068585842,1,-0.278505295536888,-0.00695786395407557,-0.000263498051048401,4.73190480597489e-05,1,6780,7.11999999999999
100.695,9975.27833182387,1.37491169451449,9975,9975.27846957735,1.08708041976012,1.37491169451449,0,-0.00237549871774856,12.1292777371848,8,0,12748.3700362313,-12748.3842103359,1.37491169451449,1.39917480937807,1.39910205054283,7.27588352342767e-05,-0.00238303496276859,-0.0173061414998032,1.37491169451449,1,251.239071102431,41.7189196711952,5.6665010906819e-10,1,1.0682938905596,1,-0.278469577348005,-0.00695697336377459,-0.000261380176963112,4.7314807156041e-05,1,6782.5,7.13
100.71,9975.27829619139,1.37440449303629,9975,9975.27843387681,1.08687247415431,1.37440449303629,0,-0.00237432550273785,12.1294036765741,8,0,12743.8170445962,-12743.8312117005,1.37440449303629,1.39908442211259,1.39901226122736,7.21608852294331e-05,-0.00238185489492394,-0.0177238458658252,1.37440449303629,1,251.23285828472,41.7045325204944,5.77054885883698e-10,1,1.06830709575252,1,-0.278433876810595,-0.00695608321047504,-0.000259261521530997,4.73105657055964e-05,1,6785,7.13999999999999
100.725,9975.2782605765,1.37389731412096,9975,9975.27839819391,1.08666455487599,1.37389731412096,0,-0.00237315174578098,12.1295296234259,8,0,12739.2641582979,-12739.2783183985,1.37389731412096,1.39899400429688,1.39892244142321,7.15628736700502e-05,-0.0023806764606964,-0.0181414966810411,1.37389731412096,1,251.226645467008,41.6901453697936,5.87629138841197e-10,1,1.06832030143722,1,-0.278398193911926,-0.00695519349487675,-0.000257142085324803,4.7306323712725e-05,1,6787.5,7.15
100.74,9975.27822497923,1.37339015776913,9975,9975.27836252864,1.08645666191225,1.37339015776913,0,-0.00237197705691989,12.1296555777322,8,0,12734.7113773414,-12734.7255304328,1.37339015776913,1.39890355595832,1.39883259115778,7.0964800540807e-05,-0.0023794993513088,-0.018559093971909,1.37339015776913,1,251.220432649295,41.6757582190928,5.98375894296342e-10,1,1.06833350761372,1,-0.278362528639263,-0.00695430421727897,-0.000255021868919092,4.73020811817276e-05,1,6790,7.16
100.755,9975.27818939957,1.37288302398107,9975,9975.27832688099,1.08624879524997,1.37288302398107,0,-0.00237080126679641,12.1297815394934,8,0,12730.1587017304,-12730.1728478062,1.37288302398107,1.39881307712438,1.39874271045837,7.03666660013536e-05,-0.00237832314090611,-0.0189766377648679,1.37288302398107,1,251.214219831582,41.6613710683921,6.09297652279198e-10,1,1.06834671428206,1,-0.278326880988971,-0.00695341537844245,-0.000252900872889413,4.72978381168941e-05,1,6792.5,7.17
100.77,9975.27815383755,1.37237591275709,9975,9975.27829125096,1.08604095487591,1.37237591275709,0,-0.00236962428682318,12.1299075087084,8,0,12725.606131468,-12725.6202705209,1.37237591275709,1.39872256782251,1.3986527993523,6.97684702126722e-05,-0.00237714747576533,-0.0193941280863514,1.37237591275709,1,251.208007013868,41.6469839176913,6.20396518075622e-10,1,1.06835992144228,1,-0.278291250961047,-0.00695252697907464,-0.00025077909781177,4.72935945225033e-05,1,6795,7.18
100.785,9975.27811829318,1.37186882409774,9975,9975.27825563856,1.08583314077684,1.37186882409774,0,-0.00236844570475056,12.1300334853708,8,0,12721.0536665595,-12721.06779858,1.37186882409774,1.39863202808028,1.39856285786703,6.91702132482597e-05,-0.00237597209362818,-0.0198115649627929,1.37186882409774,1,251.201794196153,41.6325967669905,6.31675518040349e-10,1,1.0683731290944,1,-0.278255638557312,-0.00695163901974553,-0.000248656544264209,4.72893504028227e-05,1,6797.5,7.19
100.8,9975.2780827665,1.37136175800322,9975,9975.27822004379,1.08562535293928,1.37136175800322,0,-0.0023672654328597,12.1301594694828,8,0,12716.5013070079,-12716.5154319859,1.37136175800322,1.39854145792524,1.39847288603001,6.85718952238012e-05,-0.00237479664456922,-0.0202289484206289,1.37136175800322,1,251.195581378438,41.6182096162897,6.43137020621272e-10,1,1.06838633723845,1,-0.27822004378686,-0.00695075150138235,-0.000246533212824225,4.72851057621098e-05,1,6800,7.2
100.815,9975.27804725752,1.37085471447375,9975,9975.27818446666,1.08541759134971,1.37085471447375,0,-0.00236608335737664,12.1302854610454,8,0,12711.9490528164,-12711.9631707411,1.37085471447375,1.39845085738497,1.39838288386869,6.7973516288955e-05,-0.00237362082091907,-0.0206462784863092,1.37085471447375,1,251.189368560722,41.6038224655889,6.54783920591192e-10,1,1.06839954587447,1,-0.278184466662424,-0.00694986442491876,-0.000244409104071449,4.72808606046094e-05,1,6802.5,7.21
100.83,9975.27801176627,1.37034769350981,9975,9975.2781489072,1.08520985599455,1.37034769350981,0,-0.00236489918648422,12.1304114600538,8,0,12707.3969039894,-12707.4110148484,1.37034769350981,1.39836022648715,1.39829285141062,6.73750765334269e-05,-0.00237244443606682,-0.0210635551863028,1.37034769350981,1,251.183155743005,41.5894353148881,6.66618717978705e-10,1,1.06841275500249,1,-0.278148907196737,-0.00694897779104629,-0.00024228421858637,4.72766149345569e-05,1,6805,7.22
100.845,9975.27797629278,1.36984069511135,9975,9975.27811336541,1.08500214686001,1.36984069511135,0,-0.0023637129856097,12.1305374665154,8,0,12702.8448605289,-12702.8589643101,1.36984069511135,1.39826956525946,1.39820278868336,6.67765761011019e-05,-0.00237126713825503,-0.0214807785470979,1.36984069511135,1,251.176942925288,41.5750481641873,6.78643912812116e-10,1,1.06842596462255,1,-0.278113365411627,-0.00694809160101418,-0.000240158556949594,4.72723687561741e-05,1,6807.5,7.23
100.86,9975.27794083709,1.36933371927889,9975,9975.27807784133,1.08479446393237,1.36933371927889,0,-0.00236252442327426,12.1306634804246,8,0,12698.2929224397,-12698.3070191288,1.36933371927889,1.39817887372962,1.39811269571448,6.61780151429703e-05,-0.00237008880956093,-0.0218979485952154,1.36933371927889,1,251.170730107569,41.5606610134865,6.90862926188435e-10,1,1.06843917473469,1,-0.278077841325285,-0.006947205855513,-0.000238032119744043,4.72681220736788e-05,1,6810,7.24
100.875,9975.27790539922,1.36882676601234,9975,9975.27804233496,1.08458680719766,1.36882676601234,0,-0.00236133359124977,12.1307895017901,8,0,12693.7410897234,-12693.755179307,1.36882676601234,1.39808815192539,1.39802257253164,6.55793937527349e-05,-0.00236890913988853,-0.0223150653572033,1.36882676601234,1,251.16451728985,41.5462738627857,7.03277994972753e-10,1,1.06845238533892,1,-0.278042334964994,-0.00694632055584507,-0.000235904907551845,4.72638748912653e-05,1,6812.5,7.25
100.89,9975.27786997922,1.36831983531216,9975,9975.27800684635,1.08437917664199,1.36831983531216,0,-0.00236014020061407,12.1309155306074,8,0,12689.1893623844,-12689.2034448473,1.36831983531216,1.39799739987459,1.39793241916253,6.4980712066065e-05,-0.002367728036584,-0.0227321288596508,1.36831983531216,1,251.15830447213,41.5318867120849,7.15892145517565e-10,1,1.06846559643529,1,-0.278006846354401,-0.00694543570278686,-0.000233776920958762,4.7259627213131e-05,1,6815,7.26
100.905,9975.27783457711,1.36781292717827,9975,9975.27797137552,1.08417157225125,1.36781292717827,0,-0.0023589443364805,12.1310415668843,8,0,12684.6377404245,-12684.6518157519,1.36781292717827,1.39790661760506,1.39784223563485,6.43819702101922e-05,-0.00236654525259218,-0.0231491391291824,1.36781292717827,1,251.152091654409,41.5174995613842,7.28708009431199e-10,1,1.06847880802384,1,-0.27797137552443,-0.00694455129760557,-0.000231648160548338,4.72553790434532e-05,1,6817.5,7.27
100.92,9975.27779919295,1.36730604161085,9975,9975.27793592251,1.08396399401133,1.36730604161085,0,-0.00235774588160109,12.1311676106236,8,0,12680.086223847,-12680.1002920234,1.36730604161085,1.39781580514469,1.39775202197635,6.37831683378831e-05,-0.00236536063806657,-0.023566096192469,1.36730604161085,1,251.145878836687,41.5031124106834,7.41728876228026e-10,1,1.06849202010459,1,-0.277935922506003,-0.00694366734137395,-0.000229518626908057,4.72511303863986e-05,1,6820,7.28
100.935,9975.27776382676,1.36679917860999,9975,9975.27790048733,1.08375644190804,1.36679917860999,0,-0.00235654481657927,12.131293661829,8,0,12675.5348126543,-12675.5488736641,1.36679917860999,1.39772496252141,1.39766177821487,6.31843065386217e-05,-0.00236417405440621,-0.023983000076228,1.36679917860999,1,251.139666018965,41.4887252599826,7.54957245934447e-10,1,1.06850523267759,1,-0.277900487331863,-0.00694278383518776,-0.000227388320623576,4.72468812461284e-05,1,6822.5,7.29
100.95,9975.27772847859,1.36629233817577,9975,9975.27786507004,1.08354891592711,1.36629233817577,0,-0.00235534106817124,12.1314197205052,8,0,12670.9835068492,-12670.9975606764,1.36629233817577,1.39763408976317,1.39757150437818,6.25853849973712e-05,-0.00236298536983094,-0.0243998508072258,1.36629233817577,1,251.133453201242,41.4743381092818,7.68396671226669e-10,1,1.06851844574286,1,-0.277865070036569,-0.00694190078017456,-0.00022525724228442,4.72426316267867e-05,1,6825,7.3
100.965,9975.27769314847,1.36578552030836,9975,9975.27782967065,1.08334141605426,1.36578552030836,0,-0.00235413461929644,12.1315457866547,8,0,12666.4323064343,-12666.4463530629,1.36578552030836,1.397543186898,1.39748120049421,6.19864037936235e-05,-0.00236179450441206,-0.0248166484122807,1.36578552030836,1,251.127240383518,41.459950958581,7.82049783711684e-10,1,1.06853165930044,1,-0.277829670654683,-0.00694101817735824,-0.000223125392478601,4.72383815325107e-05,1,6827.5,7.31
100.98,9975.27765783645,1.36527872500771,9975,9975.27779428922,1.08313394227509,1.36527872500771,0,-0.00235292543666224,12.1316718602851,8,0,12661.8812114121,-12661.8952508257,1.36527872500771,1.39745225395395,1.39739086659082,6.13873631252204e-05,-0.00236060131424148,-0.0252333929182627,1.36527872500771,1,251.121027565794,41.4455638078802,7.95919609739945e-10,1,1.06854487335037,1,-0.277794289224403,-0.00694013602798159,-0.000220992771797082,4.72341309674236e-05,1,6830,7.31999999999999
100.995,9975.27762254257,1.36477195227396,9975,9975.27775892578,1.0829264945752,1.36477195227396,0,-0.00235171352316364,12.1317979413988,8,0,12657.330221785,-12657.3442539673,1.36477195227396,1.39736129095909,1.397300502696,6.07882630960788e-05,-0.00235940575974897,-0.0256500843520993,1.36477195227396,1,251.114814748068,41.4311766571794,8.10009307242808e-10,1,1.06855808789267,1,-0.277758925782109,-0.00693925433303323,-0.000218859380830333,4.72298799356392e-05,1,6832.5,7.32999999999999
101.01,9975.27758726687,1.36426520210705,9975,9975.27772358037,1.0827190729401,1.36426520210705,0,-0.00235049888922268,12.1319240300043,8,0,12652.7793375552,-12652.79336249,1.36426520210705,1.39727029794157,1.39721010883775,6.01891038216618e-05,-0.00235820772150509,-0.0260667227407725,1.36426520210705,1,251.108601930343,41.4167895064786,8.24322034151264e-10,1,1.0685713029274,1,-0.27772358036782,-0.00693837309375248,-0.000216725220170252,4.72256284412586e-05,1,6835,7.34
101.025,9975.27755200938,1.36375847450707,9975,9975.27768825302,1.08251167735528,1.36375847450707,0,-0.00234928151023177,12.1320501261055,8,0,12648.2285587252,-12648.2425763962,1.36375847450707,1.39717927492954,1.39711968504408,5.95898854609533e-05,-0.00235700717478668,-0.0264833081113242,1.36375847450707,1,251.102389112616,41.4024023557778,8.38861079977185e-10,1,1.06858451845457,1,-0.277688253019733,-0.00693749231114374,-0.000214590290409855,4.72213764883745e-05,1,6837.5,7.34999999999999
101.04,9975.27751677016,1.36325176947404,9975,9975.27765294378,1.08230430780619,1.36325176947404,0,-0.00234806138532241,12.1321762297084,8,0,12643.6778852975,-12643.6918956882,1.36325176947404,1.39708822195122,1.39702923134309,5.89906081391867e-05,-0.00235580405688393,-0.0268998404908538,1.36325176947404,1,251.096176294888,41.3880152050771,8.53629471069586e-10,1,1.06859773447423,1,-0.277652943777866,-0.00693661198633289,-0.000212454592143924,4.72171240810662e-05,1,6840,7.35999999999999
101.055,9975.27748154924,1.36274508700797,9975,9975.27761765268,1.08209696427822,1.36274508700797,0,-0.00234683853157516,12.1323023408192,8,0,12639.1273172742,-12639.1413203683,1.36274508700797,1.39699713903488,1.39693874776288,5.83912720086843e-05,-0.00235459832976142,-0.0273163199065206,1.36274508700797,1,251.08996347716,41.3736280543763,8.68630628520842e-10,1,1.0686109509864,1,-0.277617652682238,-0.00693573212039643,-0.000210318125967234,4.72128712234025e-05,1,6842.5,7.37
101.07,9975.27744634666,1.36223842710886,9975,9975.27758237977,1.08188964675675,1.36223842710886,0,-0.00234561294985853,12.1324284594439,8,0,12634.5768546577,-12634.5908504389,1.36223842710886,1.39690602620879,1.39684823433158,5.77918772093344e-05,-0.00235338997034952,-0.027732746385544,1.36223842710886,1,251.083750659431,41.3592409036755,8.83867710260467e-10,1,1.06862416799114,1,-0.277582379772866,-0.00693485271438096,-0.000208180892474924,4.72086179194415e-05,1,6845,7.38
101.085,9975.27741116247,1.36173178977663,9975,9975.27754712509,1.08168235522709,1.36173178977663,0,-0.00234438474265592,12.1325545855911,8,0,12630.0264974494,-12630.0404859022,1.36173178977663,1.39681488350129,1.39675769107744,5.71924238561561e-05,-0.00235217891694132,-0.0281491199552033,1.36173178977663,1,251.077537841701,41.3448537529747,8.99343611055162e-10,1,1.06863738548846,1,-0.277547125091587,-0.00693397376945579,-0.000206042892265128,4.72043641732281e-05,1,6847.5,7.38999999999999
101.1,9975.2773759967,1.36122517501132,9975,9975.27751188868,1.08147508967453,1.36122517501132,0,-0.0023431538743587,12.1326807192662,8,0,12625.4762456521,-12625.4902267605,1.36122517501132,1.39672371094076,1.39666711802865,5.65929121103537e-05,-0.00235096517982416,-0.0285654406428407,1.36122517501132,1,251.071325023971,41.3304666022739,9.15063199389648e-10,1,1.0686506034784,1,-0.277511888678418,-0.00693309528660081,-0.000203904125935311,4.72001099887988e-05,1,6850,7.4
101.115,9975.27734084939,1.36071858281296,9975,9975.27747667057,1.08126785008437,1.36071858281296,0,-0.00234192036002092,12.1328068604749,8,0,12620.9260992681,-12620.9400730162,1.36071858281296,1.39663250855562,1.39657651521351,5.5993342105376e-05,-0.0023497487652376,-0.0289817084758583,1.36071858281296,1,251.06511220624,41.3160794515731,9.3102792263637e-10,1,1.068663821961,1,-0.277476670573378,-0.00693221726680398,-0.000201764594084541,4.71958553701777e-05,1,6852.5,7.41
101.13,9975.27730572058,1.36021201318153,9975,9975.27744147082,1.08106063644186,1.36021201318153,0,-0.00234068421469664,12.1329330092241,8,0,12616.3760582993,-12616.3900246716,1.36021201318153,1.3965412763743,1.39648588266036,5.53937139409211e-05,-0.00234852967696615,-0.0293979234817183,1.36021201318153,1,251.058899388508,41.3016923008723,9.47243175604089e-10,1,1.0686770409363,1,-0.277441470816484,-0.00693133971105817,-0.000199624297312995,4.71916003213772e-05,1,6855,7.41999999999999
101.145,9975.27727061032,1.35970546611714,9975,9975.27740628945,1.08085344873226,1.35970546611714,0,-0.0023394453978557,12.1330591655173,8,0,12611.8261227487,-12611.8400817292,1.35970546611714,1.3964500144253,1.3963952203975,5.47940278048387e-05,-0.00234730796501965,-0.0298140856879431,1.35970546611714,1,251.052686570775,41.2873051501715,9.63710800408214e-10,1,1.06869026040433,1,-0.277406289445935,-0.00693046262021833,-0.00019748323622081,4.71873448464003e-05,1,6857.5,7.43
101.16,9975.27723551864,1.35919894161962,9975,9975.2773711265,1.08064628694072,1.35919894161962,0,-0.00233820402500907,12.1331853293653,8,0,12607.2762926175,-12607.2902441909,1.35919894161962,1.39635872273719,1.39630452845335,5.41942838432341e-05,-0.00234608356430172,-0.030230195122112,1.35919894161962,1,251.046473753042,41.2729179994707,9.80435139206903e-10,1,1.06870348036511,1,-0.277371126503567,-0.00692958599546058,-0.000195341411411225,4.7183088949234e-05,1,6860,7.44
101.175,9975.27720044558,1.35869243968873,9975,9975.27733598203,1.08043915105237,1.35869243968873,0,-0.00233696028375349,12.1333115007798,8,0,12602.7265679069,-12602.7405120591,1.35869243968873,1.39626740133851,1.39621380685639,5.35944821220546e-05,-0.00234485643532944,-0.0306462518118673,1.35869243968873,1,251.040260935307,41.2585308487699,9.9741961308938e-10,1,1.0687167008187,1,-0.277335982031218,-0.00692870983790979,-0.000193198823486246,4.71788326338615e-05,1,6862.5,7.45
101.19,9975.27716539117,1.35818596032477,9975,9975.27730085607,1.08023204105242,1.35818596032477,0,-0.0023369823706651,12.133437691697,9,0,12598.1769554749,-12598.1908997589,1.35818596032477,1.39617605025792,1.39612305563504,5.29946228724487e-05,-0.00234362669729849,-0.0310622557849142,1.35818596032477,1,251.034048117572,41.2441436980691,1.67258391044521e-10,1,1.06872992176511,1,-0.277300856065267,-0.00692783414823708,-0.000191055473050824,4.71745759042492e-05,1,6865,7.46
101.205,9975.27713033644,1.35767950352752,9975,9975.27726574865,1.08002495692598,1.35767950352752,0,-0.00233575646673369,12.1335638784088,9,0,12593.6274417282,-12593.6413786974,1.35767950352752,1.39608466952402,1.39603227481789,5.23947061319419e-05,-0.00234239432707584,-0.0314782070690121,1.35767950352752,1,251.027835299836,41.2297565473684,1.70515810374341e-10,1,1.06874314320236,1,-0.277265748645732,-0.00692695892748915,-0.000188911360708853,4.71703187643552e-05,1,6867.5,7.47
101.22,9975.27709530009,1.35717306967902,9975,9975.27723065488,1.07981789878339,1.35717306967902,0,-0.00233429048325794,12.1336900638703,9,0,12589.0780351772,-12589.0919633991,1.35717306967902,1.39599325916557,1.39594146442832,5.17947372495886e-05,-0.00234128871218476,-0.0318941056919807,1.35717306967902,1,251.021622482099,41.2153693966676,1.73831519986369e-10,1,1.06875636513246,1,-0.277230654879531,-0.00692608379456392,-0.000186766487066883,4.71660612181211e-05,1,6870,7.48
101.235,9975.27706028573,1.35666665859267,9975,9975.27719557599,1.07961086658323,1.35666665859267,0,-0.00233270063005449,12.1338162523935,9,0,12584.5287349619,-12584.5426536975,1.35666665859267,1.39590181921129,1.39585062449856,5.11947127277423e-05,-0.00234022777104334,-0.0323099516743,1.35666665859267,1,251.015409664362,41.2009822459668,1.77206440943754e-10,1,1.06876958755585,1,-0.277195575994483,-0.00692520894431999,-0.000184620852732431,4.71618032694834e-05,1,6872.5,7.49
101.25,9975.27702529523,1.35616027009701,9975,9975.27716051383,1.07940386026756,1.35616027009701,0,-0.0023310936470677,12.1339424479474,9,0,12579.9795402926,-12579.9934494396,1.35616027009701,1.39581034968995,1.39575975505995,5.05946299980131e-05,-0.0023391455911757,-0.0327257450382917,1.35616027009701,1,251.009196846624,41.186595095266,1.8064123114717e-10,1,1.06878281047275,1,-0.277160513833223,-0.00692433455464823,-0.000182474458312372,4.71575449223657e-05,1,6875,7.5
101.265,9975.27699032882,1.35565390406964,9975,9975.27712547024,1.07919687977698,1.35565390406964,0,-0.00232954582479995,12.1340686533724,9,0,12575.4304506059,-12575.4443505173,1.35565390406964,1.39571885063039,1.39566885614274,4.99944876499736e-05,-0.00233800214692994,-0.0331414858090415,1.35565390406964,1,251.002984028885,41.1722079445652,1.84137732727888e-10,1,1.06879603388321,1,-0.277125470240208,-0.00692346075171133,-0.000180327304416239,4.71532861806799e-05,1,6877.5,7.51
